Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureKernelEvaluations,measureCacheHits
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.01706091017E7,491.0,54.0,1.1836067533635106,1.4493586244796821,90.61949189093276,90.88223420565359,0.4530690721474378,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.271,0.0,0.265625,0.0,265.625,0.0,310253.0,147707.0,19666.0,NaN,NaN,?,?,120786.0,8688354.0
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091017E7,490.0,55.0,1.3438384827497059,1.8668119950091822,130.24947272566072,134.02580730245631,0.414798040970008,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.86,0.001,6.78125,0.0,6781.25,0.0,138324.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091017E7,490.0,55.0,1.423028221768206,1.710274541921037,96.47549559556136,92.92806186061512,0.5503718817543286,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.838,0.0,6.75,0.0,6750.0,0.0,138324.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091017E7,490.0,55.0,1.3058444652250927,1.7033742285523186,122.8748260943798,122.96164490508124,0.40693188760084986,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.866,0.0,6.796875,0.0,6796.875,0.0,138324.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091017E7,490.0,55.0,1.5055076026011265,2.001582423542555,134.3934115663124,132.0198165257459,0.3848165831829662,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.871,0.0,6.75,0.0,6750.0,0.0,138324.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091017E7,490.0,55.0,1.5711706312454132,1.9780046612104372,117.2621148968496,113.32936508695401,0.4667021540397897,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.849,0.0,6.6875,0.0,6687.5,0.0,138324.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609101800002E7,491.0,54.0,2.0223508514748896,2.841529041190786,163.34143507701913,178.8034540345599,0.24887265213045576,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.895,0.001,6.796875,0.0,6796.875,0.0,138324.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609101800002E7,491.0,54.0,1.335521018034446,1.8946824353125693,120.27833388755866,130.8382230130916,0.5123201637710256,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.875,0.001,6.8125,0.0,6812.5,0.0,138324.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609101800002E7,491.0,54.0,2.010982169365649,3.1121894938266688,179.19415108719497,227.18477481762577,0.15261708004640095,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.876,0.001,6.828125,0.0,6828.125,0.0,138324.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609101800002E7,491.0,54.0,1.7780761932206752,2.7138789731879642,135.04768160728838,153.86716482451945,0.44590415824401614,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,7.156,0.0,6.859375,0.0,6859.375,0.0,138324.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609101800002E7,491.0,54.0,1.511828123184779,1.9823380042011614,115.74882955010585,124.3027803675952,0.4528969614035639,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,7.143,0.001,7.015625,0.015625,7015.625,15.625,138324.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,490.0,55.0,0.998858462424725,1.3884254734217487,96.81281621893865,99.6805492208816,0.3402401207680212,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.022,0.0,0.015625,0.0,15.625,0.0,14710.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,490.0,55.0,1.2244967230644803,1.4927538855435183,83.01587165010503,81.10903952452462,0.5918669813963495,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.0,0.03125,0.0,31.25,0.0,14700.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,490.0,55.0,1.090703116171079,1.4123626708149424,102.63087166128777,101.95436463397509,0.3160024416358492,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.026,0.0,0.015625,0.0,15.625,0.0,14652.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,490.0,55.0,0.9923001509872701,1.2899383762402177,88.5804909643346,85.08139647796598,0.5262013955920597,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.022,0.0,0.03125,0.0,31.25,0.0,14651.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,490.0,55.0,1.2906529537388203,1.605146707036812,96.32607174773506,91.96654626110798,0.41063327631480545,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.03125,0.0,31.25,0.0,14596.0,147414.0,19959.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,491.0,54.0,1.062203967525798,1.4968838654870735,85.79219588610613,94.19154320011114,0.39528215633177355,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.025,0.0,0.015625,0.0,15.625,0.0,14627.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,491.0,54.0,1.0747672748825152,1.3191637452072347,96.7945958124985,91.09549815282669,0.45047639598241823,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.022,0.0,0.03125,0.0,31.25,0.0,14676.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,491.0,54.0,0.9232484221274765,1.168690426817732,82.26861469284562,85.31250168884759,0.5318691738479293,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.023,0.0,0.015625,0.0,15.625,0.0,14644.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,491.0,54.0,1.1833933712576523,1.5649046988134723,89.88058657278509,88.72446104114476,0.4628979687744751,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.024,0.0,0.03125,0.0,31.25,0.0,14692.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'Suite_en_la_v2_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170609101800002E7,491.0,54.0,1.2468511562852744,1.4950139538914557,95.4616201074448,93.7450579887091,0.414748407059378,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.0,0.015625,0.0,15.625,0.0,14692.0,147707.0,19666.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1272.0,142.0,0.0641053516153661,0.09028676304675122,87.68050502891174,90.3285705129261,0.42843506295186395,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.319,0.0,0.328125,0.0,328.125,0.0,34008.0,376970.0,45880.0,NaN,NaN,?,5.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,2,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1272.0,142.0,0.06935087434643095,0.09240818466456165,94.43036339711352,98.2812573218595,0.2637439196052106,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.315,0.0,0.3125,0.0,312.5,0.0,43307.0,376970.0,45880.0,NaN,NaN,?,10.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,3,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1272.0,142.0,0.06301367221456737,0.08597944701875924,92.23219905312604,98.01143960312555,0.25284269012409705,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.313,0.0,0.3125,0.0,312.5,0.0,37759.0,376970.0,45880.0,NaN,NaN,?,7.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,4,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1272.0,142.0,0.07291807347749334,0.09448998370388308,95.97834985376062,96.04383622354895,0.36506979909965326,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.298,0.0,0.28125,0.0,281.25,0.0,71455.0,376970.0,45880.0,NaN,NaN,?,25.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,5,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,140.0,0.06821900963051779,0.0917140040495871,94.81798390535987,96.38126080712199,0.2943933135602998,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.299,0.0,0.3125,0.0,312.5,0.0,54763.0,377263.0,45587.0,NaN,NaN,?,16.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,6,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,140.0,0.06080824565025244,0.07664019501290141,89.8987171705452,90.36913817884515,0.463534635421127,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.316,0.0,0.3125,0.0,312.5,0.0,43467.0,377263.0,45587.0,NaN,NaN,?,10.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,7,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,141.0,0.05764661120164493,0.07517753758024523,86.60066922177222,87.70202040085991,0.4827114415511895,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.301,0.0,0.296875,0.0,296.875,0.0,35881.0,377263.0,45587.0,NaN,NaN,?,6.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,8,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,141.0,0.06482185394684227,0.08421933191488808,93.14181455930029,94.60422543490817,0.3460620893500441,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.285,0.0,0.296875,0.0,296.875,0.0,33892.0,377263.0,45587.0,NaN,NaN,?,5.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,9,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,141.0,0.06349139202479194,0.0822432864987025,96.47120428742217,96.60965217916082,0.3121542197999289,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.305,0.0,0.296875,0.0,296.875,0.0,47201.0,377263.0,45587.0,NaN,NaN,?,12.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,10,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170609101800002E7,1273.0,141.0,0.0579939239402654,0.07897077337987418,96.3233928834074,97.64402029622221,0.2795304130606267,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.358,0.004,0.28125,0.0,281.25,0.0,33879.0,377263.0,45587.0,NaN,NaN,?,5.0,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.07310602112676058,0.09858824246760925,99.9912283690241,98.6338939504304,0.41316420741403914,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.021,0.0,0.015625,0.0,15.625,378972.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.08556377464788734,0.12024045594797726,116.50636577799034,127.8824298347331,0.15757053450458153,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.018,0.0,0.015625,0.0,15.625,378972.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.07178166901408448,0.09888643827846877,105.06578893432774,112.72463953837382,0.2718136919013451,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.029,0.0,0.0,0.0,0.0,378972.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.09048156338028161,0.12429703182993707,119.09627793592686,126.34105013246113,0.14154336061400416,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.019,0.0,0.015625,0.0,15.625,378972.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,140.0,0.07777224285714286,0.11381965378489907,108.09607632024985,119.61185044856924,0.190825924130941,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.026,0.0,0.03125,0.0,31.25,379558.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,140.0,0.0744850142857143,0.10630302287107629,110.11840846764588,125.34561741457071,0.3259936780343695,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.018,0.0,0.015625,0.0,15.625,379558.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.08091597163120563,0.11596471022349795,121.55748877381346,135.28428449714926,0.24511101300857913,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.022,0.0,0.015625,0.0,15.625,379273.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.08527617021276597,0.11495943625847008,122.5323983914178,129.1348218560695,0.09119490388669155,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.02,0.0,0.015625,0.0,15.625,379265.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.07832961702127655,0.10759970222084345,119.01696032218744,126.39536001885044,0.15861904071899643,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.018,0.0,0.015625,0.0,15.625,379265.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.07427277304964537,0.11240906257971216,123.36129395848572,138.9890502301956,0.17379022536362557,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.02,0.0,0.015625,0.0,15.625,379265.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.07608954694835682,0.10114570682181402,104.07196490992862,101.19254254361853,0.30200829146921393,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.024,0.0,0.015625,0.0,15.625,378988.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.07879929342723002,0.1080416098894455,107.29563230304183,114.90827681073053,0.1875423999461472,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.015625,0.0,15.625,378980.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.06882460328638498,0.09399136801813755,100.73757467184734,107.14455150793056,0.21028409239538798,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.026,0.0,0.03125,0.0,31.25,378980.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1272.0,142.0,0.07777518075117365,0.10663748176574131,102.37151301562643,108.39109535775754,0.22312088335703245,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.03125,0.0,31.25,378980.0,376970.0,45880.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,140.0,0.06912567857142857,0.10210791899353974,96.07816814890697,107.30411427319146,0.26008336071877725,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.026,0.0,0.03125,0.0,31.25,379566.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,140.0,0.06605169761904763,0.08745212474071667,97.6506199018173,103.11786319694336,0.41476261508704265,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.015625,0.0,15.625,379574.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.06847316075650119,0.09474737112705024,102.86505002871336,110.53216350219941,0.2930168873755529,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.03125,0.0,31.25,379273.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.07579167375886528,0.09857840569333728,108.9042289376098,110.73388381483586,0.20450960265868748,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.03125,0.0,31.25,379273.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.06584518203309694,0.09015901454312218,100.04764117909117,105.90811003113733,0.24091496241327648,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.025,0.0,0.03125,0.0,31.25,379273.0,377263.0,45587.0,NaN,NaN,?,?,?,?
'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609101800002E7,1273.0,141.0,0.0635367210401891,0.09126718530413246,105.52954736398517,112.84801342070865,0.23608103732995794,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.022,0.0,0.015625,0.0,15.625,379273.0,377263.0,45587.0,NaN,NaN,?,?,?,?
