@relation 'All_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45'

@attribute onset_b numeric
@attribute dur_b numeric
@attribute string numeric
@attribute pitch numeric
@attribute vel numeric
@attribute onset_s numeric
@attribute dur_s numeric
@attribute measure numeric
@attribute pre_dur_b numeric
@attribute pre_dur_s numeric
@attribute nxt_dur_b numeric
@attribute nxt_dur_s numeric
@attribute pre_ionset_s numeric
@attribute nxt_ionset_s numeric
@attribute onset_b_mod numeric
@attribute pitch_mod numeric
@attribute n_simult numeric
@attribute prev_int numeric
@attribute next_int numeric
@attribute keyFifths numeric
@attribute note2key numeric
@attribute chord {A7,B5,B7,B9,Bb7,C6,C7,D7,E,E7,Eb6,Eb7,F7,G,G6,G7,Am}
@attribute chord_id numeric
@attribute chord_type {5,6,7,9,mayor,m}
@attribute note2chord numeric
@attribute isChordN {n,y}
@attribute mtr {s,ss,w,ww}
@attribute nar1 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar2 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar3 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute tempo numeric
@attribute phrase {f,i,m}
@attribute energy_rat numeric

@data
110.666667,0.33125,6,67,80,55.333333,0.165625,28,0.33125,0.220833,0.497917,0.331944,-0.166667,0.166667,2.666667,7,0,-2,2,0,7,Am,9,m,2,n,ww,SB,VR,R,90,m,1.056353
111,0.497917,6,69,80,55.5,0.248958,28,0.33125,0.220833,0.997917,0.665278,-0.166667,0,3,9,0,-2,-29,0,9,Am,9,m,0,n,ww,VR,R,P,90,f,1.056353
111,0.997917,5,40,80,55.5,0.498958,28,0.497917,0.331944,0.164583,0.109722,0,0.25,3,4,0,29,27,0,4,Am,9,m,5,n,ww,R,P,IP,90,i,0.918853
111.5,0.164583,4,67,80,55.75,0.082292,28,0.997917,0.665278,0.164583,0.109722,-0.25,0.083333,3.5,7,0,-27,-2,0,7,Am,9,m,2,n,ww,P,IP,SB,90,i,0.918853
111.666667,0.164583,4,65,80,55.833333,0.082292,28,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,3.666667,5,0,2,-1,0,5,Am,9,m,4,n,ww,IP,SB,VR,90,m,1.031353
111.833333,0.164583,4,64,80,55.916667,0.082292,28,0.164583,0.109722,0.33125,0.220833,-0.083333,0.083333,3.833333,4,0,1,1,0,4,Am,9,m,5,n,ww,SB,VR,IR,90,m,1.056353
112,0.33125,6,65,80,56,0.165625,28,0.164583,0.109722,0.997917,0.665278,-0.083333,0,4,5,0,-1,-25,0,5,Am,9,m,4,n,ww,VR,IR,P,90,f,0.893853
112,0.997917,5,40,80,56,0.498958,28,0.33125,0.220833,0.33125,0.220833,0,0.166667,4,4,0,25,22,0,4,Am,9,m,5,n,ww,IR,P,SB,90,i,0.906353
112.333333,0.33125,4,62,80,56.166667,0.165625,29,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,2,0,-22,2,0,2,Am,9,m,7,n,ww,P,SB,VR,90,i,0.981353
112.666667,0.33125,6,64,80,56.333333,0.165625,29,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,4,0,-2,1,0,4,Am,9,m,5,n,ww,SB,VR,IR,90,m,1.193853
113,0.33125,6,65,80,56.5,0.165625,29,0.33125,0.220833,0.997917,0.665278,-0.166667,0,1,5,0,-1,-25,0,5,Am,9,m,4,n,ww,VR,IR,P,90,f,0.881353
113,0.997917,5,40,80,56.5,0.498958,29,0.33125,0.220833,0.33125,0.220833,0,0.166667,1,4,0,25,27,0,4,Am,9,m,5,n,ww,IR,P,SB,90,i,0.993853
113.333333,0.33125,4,67,80,56.666667,0.165625,29,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,7,0,-27,2,0,7,Am,9,m,2,n,ww,P,SB,VR,90,i,1.118853
113.666667,0.33125,7,69,80,56.833333,0.165625,29,0.33125,0.220833,0.497917,0.331944,-0.166667,0.166667,1.666667,9,0,-2,2,0,9,Am,9,m,0,n,ww,SB,VR,R,90,m,1.118853
114,0.497917,3,71,80,57,0.248958,29,0.33125,0.220833,0.997917,0.665278,-0.166667,0,2,11,0,-2,-31,0,11,Am,9,m,2,n,ww,VR,R,P,90,f,0.981353
114,0.997917,3,40,80,57,0.498958,29,0.497917,0.331944,0.164583,0.109722,0,0.25,2,4,0,31,29,0,4,Am,9,m,5,n,ww,R,P,IP,90,i,0.918853
114.5,0.164583,3,69,80,57.25,0.082292,29,0.997917,0.665278,0.164583,0.109722,-0.25,0.083333,2.5,9,0,-29,-1,0,9,Am,9,m,0,n,ww,P,IP,SB,90,i,1.143853
114.666667,0.164583,6,68,80,57.333333,0.082292,29,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,2.666667,8,0,1,-2,0,8,Am,9,m,1,n,ww,IP,SB,VR,90,m,1.006353
114.833333,0.164583,5,66,80,57.416667,0.082292,29,0.164583,0.109722,0.33125,0.220833,-0.083333,0.083333,2.833333,6,0,2,2,0,6,Am,9,m,3,n,ww,SB,VR,IR,90,m,1.006353
115,0.33125,4,68,80,57.5,0.165625,29,0.164583,0.109722,2.997917,1.998611,-0.083333,0,3,8,0,-2,-28,0,8,Am,9,m,1,n,ww,VR,IR,P,90,f,0.993853
115,2.997917,7,40,80,57.5,1.498958,29,0.33125,0.220833,0.33125,0.220833,0,0.166667,3,4,5,28,24,0,4,Am,9,m,5,n,ww,IR,P,P,90,i,1.068853
115.333333,0.33125,5,64,80,57.666667,0.165625,29,2.997917,1.998611,0.33125,0.220833,-0.166667,0.166667,3.333333,4,1,-24,2,0,4,Am,9,m,5,n,ww,P,P,P,90,i,1.356353
115.666667,0.33125,4,66,80,57.833333,0.165625,29,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,6,1,-2,2,0,6,Am,9,m,3,n,ww,P,P,P,90,m,1.356353
116,0.33125,3,68,80,58,0.165625,29,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,8,1,-2,1,0,8,Am,9,m,1,n,ww,P,P,P,90,m,0.943853
116.333333,0.33125,3,69,80,58.166667,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,9,1,-1,2,0,9,Am,9,m,0,n,ww,P,P,P,90,m,0.893853
116.666667,0.33125,3,71,80,58.333333,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,11,1,-2,1,0,11,Am,9,m,2,n,ww,P,P,IP,90,m,1.056353
117,0.33125,7,72,80,58.5,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,0,0,-1,2,0,0,Am,9,m,9,n,ww,P,IP,P,90,m,1.056353
117.333333,0.33125,5,74,80,58.666667,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,2,0,-2,2,0,2,Am,9,m,7,n,ww,IP,P,P,90,m,1.056353
117.666667,0.33125,4,76,80,58.833333,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,4,0,-2,-2,0,4,Am,9,m,5,n,ww,P,P,VP,90,m,1.056353
118,0.33125,7,74,80,59,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,2,0,2,-2,0,2,Am,9,m,7,n,ww,P,VP,VR,90,m,1.056353
118.333333,0.33125,5,72,80,59.166667,0.165625,30,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,0,0,2,-1,0,0,Am,9,m,9,n,ww,VP,VR,R,90,m,1.056353
118.666667,0.33125,4,71,80,59.333333,0.165625,30,0.33125,0.220833,2.33125,1.554167,-0.166667,0.166667,2.666667,11,0,1,-7,0,11,Am,9,m,2,n,ww,VR,R,P,90,m,1.056353
119,2.33125,3,64,80,59.5,1.165625,30,0.33125,0.220833,2.33125,1.554167,-0.166667,0,3,4,1,7,8,0,4,Am,9,m,5,n,ww,R,P,IP,90,m,0.993853
119,2.33125,3,72,80,59.5,1.165625,30,2.33125,1.554167,0.33125,0.220833,0,1.166667,3,0,1,-8,-1,0,0,Am,9,m,9,n,ww,P,IP,IP,90,f,1.106353
121.333333,0.33125,3,71,80,60.666667,0.165625,31,2.33125,1.554167,0.33125,0.220833,-1.166667,0.166667,1.333333,11,0,1,-2,0,11,Am,9,m,2,n,ww,IP,IP,P,90,i,1.106353
121.666667,0.33125,2,69,80,60.833333,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,9,0,2,2,0,9,Am,9,m,0,n,ww,IP,P,IP,90,m,0.893853
122,0.33125,6,71,80,61,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,11,0,-2,-2,0,11,Am,9,m,2,n,ww,P,IP,P,90,m,0.943853
122.333333,0.33125,3,69,80,61.166667,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,9,0,2,-1,0,9,Am,9,m,0,n,ww,IP,P,P,90,m,0.993853
122.666667,0.33125,7,68,80,61.333333,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,8,0,1,1,0,8,Am,9,m,1,n,ww,P,P,IP,90,m,1.031353
123,0.33125,3,69,80,61.5,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,9,0,-1,2,0,9,Am,9,m,0,n,ww,P,IP,P,90,m,0.993853
123.333333,0.33125,3,71,80,61.666667,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,11,0,-2,1,0,11,Am,9,m,2,n,ww,IP,P,P,90,m,1.031353
123.666667,0.33125,4,72,80,61.833333,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,0,0,-1,-1,0,0,Am,9,m,9,n,ww,P,P,P,90,m,0.881353
124,0.33125,7,71,80,62,0.165625,31,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,11,0,1,-2,0,11,Am,9,m,2,n,ww,P,P,P,90,m,0.881353
124.333333,0.33125,3,69,80,62.166667,0.165625,32,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,2,-2,0,9,Am,9,m,0,n,ww,P,P,P,90,m,0.881353
124.666667,0.33125,4,67,80,62.333333,0.165625,32,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,7,0,2,-2,0,7,Am,9,m,2,n,ww,P,P,IP,90,m,0.881353
125,0.33125,3,65,80,62.5,0.165625,32,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,5,0,2,-1,0,5,Am,9,m,4,n,ww,P,IP,IP,90,m,0.931353
125.333333,0.33125,4,64,80,62.666667,0.165625,32,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,4,0,1,-2,0,4,Am,9,m,5,n,ww,IP,IP,P,90,m,0.893853
125.666667,0.33125,3,62,80,62.833333,0.165625,32,0.33125,0.220833,0.497917,0.331944,-0.166667,0.166667,1.666667,2,0,2,2,0,2,Am,9,m,7,n,ww,IP,P,P,90,m,0.943853
126,0.497917,5,64,80,63,0.248958,32,0.33125,0.220833,0.164583,0.109722,-0.166667,0.25,2,4,0,-2,-2,0,4,Am,9,m,5,n,ww,P,P,IP,90,m,0.943853
126.5,0.164583,2,62,80,63.25,0.082292,32,0.497917,0.331944,0.164583,0.109722,-0.25,0.083333,2.5,2,0,2,-1,0,2,Am,9,m,7,n,ww,P,IP,SB,90,m,0.943853
126.666667,0.164583,6,61,80,63.333333,0.082292,32,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,2.666667,1,0,1,-2,0,1,Am,9,m,8,n,ww,IP,SB,VR,90,m,0.943853
126.833333,0.164583,7,59,80,63.416667,0.082292,32,0.164583,0.109722,0.33125,0.220833,-0.083333,0.083333,2.833333,11,0,2,2,0,11,Am,9,m,2,n,ww,SB,VR,IR,90,m,0.906353
127,0.33125,7,61,80,63.5,0.165625,32,0.164583,0.109722,0.997917,0.665278,-0.083333,0,3,1,0,-2,-16,0,1,Am,9,m,8,n,ww,VR,IR,P,90,f,0.893853
127,0.997917,2,45,80,63.5,0.498958,32,0.33125,0.220833,0.33125,0.220833,0,0.166667,3,9,0,16,7,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,0.956353
127.333333,0.33125,4,52,80,63.666667,0.165625,32,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,4,0,-7,1,0,4,Am,9,m,5,n,ww,P,SB,VR,90,i,0.981353
127.666667,0.33125,3,53,80,63.833333,0.165625,32,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,5,0,-1,2,0,5,Am,9,m,4,n,ww,SB,VR,IR,90,m,0.981353
128,0.33125,4,55,80,64,0.165625,32,0.33125,0.220833,0.997917,0.665278,-0.166667,0,4,7,0,-2,-10,0,7,Am,9,m,2,n,ww,VR,IR,P,90,m,0.956353
128,0.997917,3,45,80,64,0.498958,32,0.33125,0.220833,0.33125,0.220833,0,0.166667,4,9,0,10,12,0,9,Am,9,m,0,n,ww,IR,P,SB,90,f,0.968853
128.333333,0.33125,4,57,80,64.166667,0.165625,33,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,-12,2,0,9,Am,9,m,0,n,ww,P,SB,VR,90,i,0.918853
128.666667,0.33125,3,59,80,64.333333,0.165625,33,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,11,0,-2,1,0,11,Am,9,m,2,n,ww,SB,VR,IR,90,m,0.931353
129,0.33125,3,60,80,64.5,0.165625,33,0.33125,0.220833,0.997917,0.665278,-0.166667,0,1,0,0,-1,-15,0,0,Am,9,m,9,n,ww,VR,IR,P,90,f,1.018853
129,0.997917,4,45,80,64.5,0.498958,33,0.33125,0.220833,0.33125,0.220833,0,0.166667,1,9,0,15,17,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,0.956353
129.333333,0.33125,7,62,80,64.666667,0.165625,33,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,2,0,-17,2,0,2,Am,9,m,7,n,ww,P,SB,VR,90,i,0.956353
129.666667,0.33125,7,64,80,64.833333,0.165625,33,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,4,0,-2,1,0,4,Am,9,m,5,n,ww,SB,VR,IR,90,m,0.906353
130,0.33125,3,65,80,65,0.165625,33,0.33125,0.220833,0.997917,0.665278,-0.166667,0,2,5,0,-1,-20,0,5,Am,9,m,4,n,ww,VR,IR,IP,90,f,0.956353
130,0.997917,2,45,80,65,0.498958,33,0.33125,0.220833,0.33125,0.220833,0,0.166667,2,9,0,20,22,0,9,Am,9,m,0,n,ww,IR,IP,VP,90,i,0.906353
130.333333,0.33125,6,67,80,65.166667,0.165625,33,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,7,0,-22,2,0,7,Am,9,m,2,n,ww,IP,VP,VR,90,i,0.893853
130.666667,0.33125,7,69,80,65.333333,0.165625,33,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,9,0,-2,-2,0,9,Am,9,m,0,n,ww,VP,VR,R,90,m,0.931353
131,0.33125,3,67,80,65.5,0.165625,33,0.33125,0.220833,0.997917,0.665278,-0.166667,0,3,7,0,2,-22,0,7,Am,9,m,2,n,ww,VR,R,IP,90,f,0.906353
131,0.997917,2,45,80,65.5,0.498958,33,0.33125,0.220833,0.33125,0.220833,0,0.166667,3,9,0,22,20,0,9,Am,9,m,0,n,ww,R,IP,SB,90,i,0.943853
131.333333,0.33125,3,65,80,65.666667,0.165625,33,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,5,0,-20,-1,0,5,Am,9,m,4,n,ww,IP,SB,VR,90,i,0.968853
131.666667,0.33125,2,64,80,65.833333,0.165625,33,0.33125,0.220833,0.497917,0.331944,-0.166667,0.166667,3.666667,4,0,1,1,0,4,Am,9,m,5,n,ww,SB,VR,R,90,m,0.968853
132,0.497917,4,65,80,66,0.248958,33,0.33125,0.220833,0.997917,0.665278,-0.166667,0,4,5,0,-1,-20,0,5,Am,9,m,4,n,ww,VR,R,P,90,f,0.968853
132,0.997917,4,45,80,66,0.498958,33,0.497917,0.331944,0.164583,0.109722,0,0.25,4,9,0,20,19,0,9,Am,9,m,0,n,ww,R,P,IP,90,i,0.943853
132.5,0.164583,2,64,80,66.25,0.082292,34,0.997917,0.665278,0.164583,0.109722,-0.25,0.083333,0.5,4,0,-19,-2,0,4,Am,9,m,5,n,ww,P,IP,SB,90,i,0.893853
132.666667,0.164583,3,62,80,66.333333,0.082292,34,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,0.666667,2,0,2,-1,0,2,Am,9,m,7,n,ww,IP,SB,VR,90,m,0.893853
132.833333,0.164583,3,61,80,66.416667,0.082292,34,0.164583,0.109722,0.33125,0.220833,-0.083333,0.083333,0.833333,1,0,1,1,0,1,Am,9,m,8,n,ww,SB,VR,IR,90,m,0.893853
133,0.33125,2,62,80,66.5,0.165625,34,0.164583,0.109722,0.997917,0.665278,-0.083333,0,1,2,0,-1,-17,0,2,Am,9,m,7,n,ww,VR,IR,P,90,f,0.893853
133,0.997917,6,45,80,66.5,0.498958,34,0.33125,0.220833,0.33125,0.220833,0,0.166667,1,9,0,17,8,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,1.118853
133.333333,0.33125,7,53,80,66.666667,0.165625,34,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,5,0,-8,2,0,5,Am,9,m,4,n,ww,P,SB,VR,90,i,1.018853
133.666667,0.33125,3,55,80,66.833333,0.165625,34,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,7,0,-2,2,0,7,Am,9,m,2,n,ww,SB,VR,IR,90,m,1.356353
134,0.33125,3,57,80,67,0.165625,34,0.33125,0.220833,0.997917,0.665278,-0.166667,0,2,9,0,-2,-12,0,9,Am,9,m,0,n,ww,VR,IR,P,90,m,0.931353
134,0.997917,4,45,80,67,0.498958,34,0.33125,0.220833,0.33125,0.220833,0,0.166667,2,9,0,12,14,0,9,Am,9,m,0,n,ww,IR,P,SB,90,f,0.981353
134.333333,0.33125,5,59,80,67.166667,0.165625,34,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,11,0,-14,1,0,11,Am,9,m,2,n,ww,P,SB,VR,90,i,0.943853
134.666667,0.33125,2,60,80,67.333333,0.165625,34,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,0,0,-1,2,0,0,Am,9,m,9,n,ww,SB,VR,IR,90,m,0.993853
135,0.33125,4,62,80,67.5,0.165625,34,0.33125,0.220833,0.997917,0.665278,-0.166667,0,3,2,0,-2,-17,0,2,Am,9,m,7,n,ww,VR,IR,P,90,f,0.893853
135,0.997917,3,45,80,67.5,0.498958,34,0.33125,0.220833,0.33125,0.220833,0,0.166667,3,9,0,17,19,0,9,Am,9,m,0,n,ww,IR,P,SB,90,i,0.918853
135.333333,0.33125,7,64,80,67.666667,0.165625,34,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,3.333333,4,0,-19,1,0,4,Am,9,m,5,n,ww,P,SB,VR,90,i,0.981353
135.666667,0.33125,2,65,80,67.833333,0.165625,34,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,5,0,-1,2,0,5,Am,9,m,4,n,ww,SB,VR,IR,90,m,1.018853
136,0.33125,2,67,80,68,0.165625,34,0.33125,0.220833,0.997917,0.665278,-0.166667,0,4,7,0,-2,-22,0,7,Am,9,m,2,n,ww,VR,IR,IP,90,f,1.018853
136,0.997917,4,45,80,68,0.498958,34,0.33125,0.220833,0.33125,0.220833,0,0.166667,4,9,0,22,24,0,9,Am,9,m,0,n,ww,IR,IP,VP,90,i,0.943853
136.333333,0.33125,6,69,80,68.166667,0.165625,35,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,0.333333,9,0,-24,1,0,9,Am,9,m,0,n,ww,IP,VP,VR,90,i,0.981353
136.666667,0.33125,2,70,80,68.333333,0.165625,35,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,10,0,-1,-1,0,10,Am,9,m,1,n,ww,VP,VR,R,90,m,0.893853
137,0.33125,3,69,80,68.5,0.165625,35,0.33125,0.220833,0.997917,0.665278,-0.166667,0,1,9,0,1,-24,0,9,Am,9,m,0,n,ww,VR,R,P,90,f,0.956353
137,0.997917,4,45,80,68.5,0.498958,35,0.33125,0.220833,0.33125,0.220833,0,0.166667,1,9,0,24,22,0,9,Am,9,m,0,n,ww,R,P,VP,90,i,0.931353
137.333333,0.33125,7,67,80,68.666667,0.165625,35,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,1.333333,7,0,-22,-2,0,7,Am,9,m,2,n,ww,P,VP,VR,90,i,0.918853
137.666667,0.33125,2,65,80,68.833333,0.165625,35,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,5,0,2,-1,0,5,Am,9,m,4,n,ww,VP,VR,R,90,m,0.931353
138,0.33125,3,64,80,69,0.165625,35,0.33125,0.220833,0.997917,0.665278,-0.166667,0,2,4,0,1,-19,0,4,Am,9,m,5,n,ww,VR,R,SB,90,f,0.931353
138,0.997917,2,45,80,69,0.498958,35,0.33125,0.220833,0.33125,0.220833,0,0.166667,2,9,0,19,20,0,9,Am,9,m,0,n,ww,R,SB,VR,90,i,0.931353
138.333333,0.33125,7,65,80,69.166667,0.165625,35,0.997917,0.665278,0.33125,0.220833,-0.166667,0.166667,2.333333,5,0,-20,-3,0,5,Am,9,m,4,n,ww,SB,VR,VR,90,i,1.018853
138.666667,0.33125,4,62,80,69.333333,0.165625,35,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,2,0,3,6,0,2,Am,9,m,7,n,ww,VR,VR,IR,90,m,1.068853
139,0.33125,2,68,80,69.5,0.165625,35,0.33125,0.220833,2.997917,1.998611,-0.166667,0,3,8,0,-6,-23,0,8,Am,9,m,1,n,ww,VR,IR,IP,90,f,1.006353
139,2.997917,7,45,80,69.5,1.498958,35,0.33125,0.220833,0.33125,0.220833,0,0.166667,3,9,5,23,17,0,9,Am,9,m,0,n,ww,IR,IP,SB,90,i,0.906353
139.333333,0.33125,6,62,80,69.666667,0.165625,35,2.997917,1.998611,0.33125,0.220833,-0.166667,0.166667,3.333333,2,1,-17,3,0,2,Am,9,m,7,n,ww,IP,SB,R,90,i,0.943853
139.666667,0.33125,3,65,80,69.833333,0.165625,35,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,5,1,-3,-0,0,5,Am,9,m,4,n,ww,SB,R,IP,90,m,1.093853
140,0.33125,4,65,80,70,0.165625,35,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,5,1,-0,-6,0,5,Am,9,m,4,n,ww,R,IP,SB,90,m,1.131353
140.333333,0.33125,5,59,80,70.166667,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,11,1,6,3,0,11,Am,9,m,2,n,ww,IP,SB,R,90,m,1.018853
140.666667,0.33125,7,62,80,70.333333,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.666667,2,1,-3,-0,0,2,Am,9,m,7,n,ww,SB,R,IP,90,m,0.981353
141,0.33125,6,62,80,70.5,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,2,0,-0,-6,0,2,Am,9,m,7,n,ww,R,IP,SB,90,m,0.893853
141.333333,0.33125,2,56,80,70.666667,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.333333,8,0,6,3,0,8,Am,9,m,1,n,ww,IP,SB,R,90,m,1.006353
141.666667,0.33125,7,59,80,70.833333,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,11,0,-3,-0,0,11,Am,9,m,2,n,ww,SB,R,IP,90,m,0.956353
142,0.33125,2,59,80,71,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,11,0,-0,-9,0,11,Am,9,m,2,n,ww,R,IP,IP,90,f,0.956353
142.333333,0.33125,4,50,80,71.166667,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,2,0,9,3,0,2,Am,9,m,7,n,ww,IP,IP,P,90,i,1.043853
142.666667,0.33125,5,53,80,71.333333,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,5,0,-3,-0,0,5,Am,9,m,4,n,ww,IP,P,SB,90,m,1.168853
143,0.33125,2,53,80,71.5,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,5,0,-0,-1,0,5,Am,9,m,4,n,ww,P,SB,R,90,m,1.043853
143.333333,0.33125,4,52,80,71.666667,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,4,0,1,-2,0,4,Am,9,m,5,n,ww,SB,R,P,90,m,1.006353
143.666667,0.33125,6,50,80,71.833333,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.666667,2,0,2,6,0,2,Am,9,m,7,n,ww,R,P,VP,90,m,0.981353
144,0.33125,2,56,80,72,0.165625,36,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,4,8,0,-6,-3,0,8,Am,9,m,1,n,ww,P,VP,VR,90,m,1.193853
144.333333,0.33125,6,53,80,72.166667,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,0.333333,5,0,3,-3,0,5,Am,9,m,4,n,ww,VP,VR,IR,90,m,1.168853
144.666667,0.33125,4,50,80,72.333333,0.165625,37,0.33125,0.220833,2.997917,1.998611,-0.166667,0.166667,0.666667,2,0,3,-10,0,2,Am,9,m,7,n,ww,VR,IR,P,90,m,1.131353
145,2.997917,6,40,80,72.5,1.498958,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1,4,5,10,9,0,4,Am,9,m,5,n,ww,IR,P,P,90,m,0.906353
145.333333,0.33125,2,49,80,72.666667,0.165625,37,2.997917,1.998611,0.33125,0.220833,-0.166667,0.166667,1.333333,1,1,-9,3,0,1,Am,9,m,8,n,ww,P,P,IP,90,m,0.906353
145.666667,0.33125,7,52,80,72.833333,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,1.666667,4,1,-3,3,0,4,Am,9,m,5,n,ww,P,IP,P,90,m,1.093853
146,0.33125,4,55,80,73,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2,7,1,-3,3,0,7,Am,9,m,2,n,ww,IP,P,P,90,m,1.093853
146.333333,0.33125,6,58,80,73.166667,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.333333,10,1,-3,-1,0,10,Am,9,m,1,n,ww,P,P,P,90,m,1.181353
146.666667,0.33125,4,57,80,73.333333,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,2.666667,9,1,1,-2,0,9,Am,9,m,0,n,ww,P,P,VP,90,m,1.056353
147,0.33125,7,55,80,73.5,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3,7,0,2,-2,0,7,Am,9,m,2,n,ww,P,VP,R,90,m,0.968853
147.333333,0.33125,2,53,80,73.666667,0.165625,37,0.33125,0.220833,0.33125,0.220833,-0.166667,0.166667,3.333333,5,0,2,-1,0,5,Am,9,m,4,n,ww,VP,R,P,90,m,1.018853
147.666667,0.33125,7,52,80,73.833333,0.165625,37,0.33125,0.220833,2.997917,1.998611,-0.166667,0.166667,3.666667,4,0,1,-7,0,4,Am,9,m,5,n,ww,R,P,P,90,m,0.968853
